ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CATEGORY,SUBCATEGORY,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10253,37,100,2,5177.04,38139,Cancelled,2,6,2004,Classic Cars,132,S18_2870,Furniture,Cabinet,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
10266,20,100,3,2824.8,38174,Shipped,3,7,2004,Classic Cars,132,S18_2870,Furniture,Cabinet,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10278,39,100,3,4324.32,38205,Shipped,3,8,2004,Classic Cars,132,S18_2870,Furniture,Cabinet,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Medium
10287,44,100,1,5052.96,38229,Shipped,3,8,2004,Classic Cars,132,S18_2870,Furniture,Cabinet,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
10301,22,100,5,3223.44,37899,Shipped,4,10,2003,Classic Cars,132,S18_2870,Furniture,Cabinet,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium
10311,43,100,10,5278.68,38276,Shipped,4,10,2004,Classic Cars,132,S18_2870,Furniture,Cabinet,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10321,27,100,7,2851.2,38295,Shipped,4,11,2004,Classic Cars,132,S18_2870,Furniture,Cabinet,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Small
10331,26,64.9,10,1687.4,38308,Shipped,4,11,2004,Classic Cars,132,S18_2870,Furniture,Cabinet,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Small
10343,25,52.32,3,1308,38315,Shipped,4,11,2004,Classic Cars,132,S18_2870,Furniture,Cabinet,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10366,49,100,2,6144.6,38362,Shipped,1,1,2005,Classic Cars,132,S18_2870,Furniture,Cabinet,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium
10379,29,100,5,5127.2,38393,Shipped,1,2,2005,Classic Cars,132,S18_2870,Furniture,Cabinet,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10407,41,100,12,6386.16,38464,On Hold,2,4,2005,Classic Cars,132,S18_2870,Furniture,Cabinet,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium
10419,55,100,2,7695.6,38489,Shipped,2,5,2005,Classic Cars,132,S18_2870,Furniture,Cabinet,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Large
10103,27,83.07,12,2242.89,37650,Shipped,1,1,2003,Vintage Cars,101,S18_2949,Furniture,Desk,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10112,23,100,2,2539.89,37704,Shipped,1,3,2003,Vintage Cars,101,S18_2949,Furniture,Desk,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Small
10126,31,90.17,12,2795.27,37769,Shipped,2,5,2003,Vintage Cars,101,S18_2949,Furniture,Desk,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small
10139,46,100,1,5545.76,37818,Shipped,3,7,2003,Vintage Cars,101,S18_2949,Furniture,Desk,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10150,47,91.18,9,4285.46,37883,Shipped,3,9,2003,Vintage Cars,101,S18_2949,Furniture,Desk,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10163,31,100,2,3329.09,37914,Shipped,4,10,2003,Vintage Cars,101,S18_2949,Furniture,Desk,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Medium
10174,46,100,5,5592.22,37931,Shipped,4,11,2003,Vintage Cars,101,S18_2949,Furniture,Desk,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium
10183,37,89.15,9,3298.55,37938,Shipped,4,11,2003,Vintage Cars,101,S18_2949,Furniture,Desk,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Medium
10193,28,93.21,1,2609.88,37946,Shipped,4,11,2003,Vintage Cars,101,S18_2949,Furniture,Desk,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10206,37,90.17,7,3336.29,37960,Shipped,4,12,2003,Vintage Cars,101,S18_2949,Furniture,Desk,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium
10215,49,100,4,5510.05,38015,Shipped,1,1,2004,Vintage Cars,101,S18_2949,Furniture,Desk,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve,Medium
10228,24,100,3,2504.4,38056,Shipped,1,3,2004,Vintage Cars,101,S18_2949,Furniture,Desk,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,NA,Tseng,Kyung,Small
10244,30,100,1,3525.6,38106,Shipped,2,4,2004,Vintage Cars,101,S18_2949,Furniture,Desk,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10257,50,88.14,1,4407,38152,Shipped,2,6,2004,Vintage Cars,101,S18_2949,Furniture,Desk,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium
10270,31,96.24,10,2983.44,38187,Shipped,3,7,2004,Vintage Cars,101,S18_2949,Furniture,Desk,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10280,46,100,3,5126.24,38216,Shipped,3,8,2004,Vintage Cars,101,S18_2949,Furniture,Desk,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
10291,47,100,12,5713.79,38238,Shipped,3,9,2004,Vintage Cars,101,S18_2949,Furniture,Desk,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10304,46,100,7,4613.8,38271,Shipped,4,10,2004,Vintage Cars,101,S18_2949,Furniture,Desk,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium
10312,37,100,4,3711.1,38281,Shipped,4,10,2004,Vintage Cars,101,S18_2949,Furniture,Desk,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10322,33,100,12,3524.73,38295,Shipped,4,11,2004,Vintage Cars,101,S18_2949,Furniture,Desk,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10333,31,90.17,5,2795.27,38309,Shipped,4,11,2004,Vintage Cars,101,S18_2949,Furniture,Desk,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Small
10347,48,100,9,4814.4,38320,Shipped,4,11,2004,Vintage Cars,101,S18_2949,Furniture,Desk,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10357,41,87.13,6,3572.33,38331,Shipped,4,12,2004,Vintage Cars,101,S18_2949,Furniture,Desk,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10369,42,100,1,4581.36,38372,Shipped,1,1,2005,Vintage Cars,101,S18_2949,Furniture,Desk,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Medium
10381,41,100,8,4319.76,38400,Shipped,1,2,2005,Vintage Cars,101,S18_2949,Furniture,Desk,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Medium
10391,32,45.25,6,1448,38420,Shipped,1,3,2005,Vintage Cars,101,S18_2949,Furniture,Desk,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10423,10,88.14,1,881.4,38502,In Process,2,5,2005,Vintage Cars,101,S18_2949,Furniture,Desk,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
10103,35,57.46,14,2011.1,37650,Shipped,1,1,2003,Vintage Cars,62,S18_2957,Furniture,Desk,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10111,28,64.33,2,1801.24,37705,Shipped,1,3,2003,Vintage Cars,62,S18_2957,Furniture,Desk,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Small
10126,46,73.7,14,3390.2,37769,Shipped,2,5,2003,Vintage Cars,62,S18_2957,Furniture,Desk,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium
10139,20,71.2,3,1424,37818,Shipped,3,7,2003,Vintage Cars,62,S18_2957,Furniture,Desk,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10150,30,49.97,11,1499.1,37883,Shipped,3,9,2003,Vintage Cars,62,S18_2957,Furniture,Desk,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10163,48,69.96,4,3358.08,37914,Shipped,4,10,2003,Vintage Cars,62,S18_2957,Furniture,Desk,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Medium
10173,28,53.72,2,1504.16,37930,Shipped,4,11,2003,Vintage Cars,62,S18_2957,Furniture,Desk,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10183,39,68.08,11,2655.12,37938,Shipped,4,11,2003,Vintage Cars,62,S18_2957,Furniture,Desk,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small
10193,24,51.84,3,1244.16,37946,Shipped,4,11,2003,Vintage Cars,62,S18_2957,Furniture,Desk,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10206,28,67.46,9,1888.88,37960,Shipped,4,12,2003,Vintage Cars,62,S18_2957,Furniture,Desk,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Small
10215,31,58.71,6,1820.01,38015,Shipped,1,1,2004,Vintage Cars,62,S18_2957,Furniture,Desk,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve,Small
10228,45,63.71,5,2866.95,38056,Shipped,1,3,2004,Vintage Cars,62,S18_2957,Furniture,Desk,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,NA,Tseng,Kyung,Small
10244,24,58.09,3,1394.16,38106,Shipped,2,4,2004,Vintage Cars,62,S18_2957,Furniture,Desk,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10257,49,53.72,3,2632.28,38152,Shipped,2,6,2004,Vintage Cars,62,S18_2957,Furniture,Desk,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10269,32,63.08,1,2018.56,38184,Shipped,3,7,2004,Vintage Cars,62,S18_2957,Furniture,Desk,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10280,43,68.71,5,2954.53,38216,Shipped,3,8,2004,Vintage Cars,62,S18_2957,Furniture,Desk,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small
10291,37,50.59,14,1871.83,38238,Shipped,3,9,2004,Vintage Cars,62,S18_2957,Furniture,Desk,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10304,24,64.96,9,1559.04,38271,Shipped,4,10,2004,Vintage Cars,62,S18_2957,Furniture,Desk,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small
10312,35,53.72,6,1880.2,38281,Shipped,4,10,2004,Vintage Cars,62,S18_2957,Furniture,Desk,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10322,41,29.87,13,1224.67,38295,Shipped,4,11,2004,Vintage Cars,62,S18_2957,Furniture,Desk,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Small
10332,26,100,17,2979.08,38308,Shipped,4,11,2004,Vintage Cars,62,S18_2957,Furniture,Desk,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10347,34,64.96,10,2208.64,38320,Shipped,4,11,2004,Vintage Cars,62,S18_2957,Furniture,Desk,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10357,49,70.58,5,3458.42,38331,Shipped,4,12,2004,Vintage Cars,62,S18_2957,Furniture,Desk,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10369,28,44.21,6,1237.88,38372,Shipped,1,1,2005,Vintage Cars,62,S18_2957,Furniture,Desk,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small
10381,40,68.08,4,2723.2,38400,Shipped,1,2,2005,Vintage Cars,62,S18_2957,Furniture,Desk,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Small
10392,37,59.96,3,2218.52,38421,Shipped,1,3,2005,Vintage Cars,62,S18_2957,Furniture,Desk,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Small
10423,31,53.72,3,1665.32,38502,In Process,2,5,2005,Vintage Cars,62,S18_2957,Furniture,Desk,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
10106,41,83.44,18,3421.04,37669,Shipped,1,2,2003,Ships,86,S18_3029,Furniture,Table,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10119,21,89.46,9,1878.66,37739,Shipped,2,4,2003,Ships,86,S18_3029,Furniture,Table,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10130,40,96.34,2,3853.6,37788,Shipped,2,6,2003,Ships,86,S18_3029,Furniture,Table,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,NA,Taylor,Leslie,Medium
10143,46,74.84,13,3442.64,37843,Shipped,3,8,2003,Ships,86,S18_3029,Furniture,Table,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium
10155,44,79.14,11,3482.16,37900,Shipped,4,10,2003,Ships,86,S18_3029,Furniture,Table,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
10167,46,73.12,7,3363.52,37917,Cancelled,4,10,2003,Ships,86,S18_3029,Furniture,Table,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10178,41,81.72,10,3350.52,37933,Shipped,4,11,2003,Ships,86,S18_3029,Furniture,Table,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
10186,32,89.46,7,2862.72,37939,Shipped,4,11,2003,Ships,86,S18_3029,Furniture,Table,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small
10197,46,87.74,4,4036.04,37951,Shipped,4,11,2003,Ships,86,S18_3029,Furniture,Table,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10209,28,100,6,2817.92,37995,Shipped,1,1,2004,Ships,86,S18_3029,Furniture,Table,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael,Small
10222,49,94.62,10,4636.38,38036,Shipped,1,2,2004,Ships,86,S18_3029,Furniture,Table,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Medium
10248,21,73.98,1,1553.58,38114,Cancelled,2,5,2004,Ships,86,S18_3029,Furniture,Table,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small
10262,32,84.3,15,2697.6,38162,Cancelled,2,6,2004,Ships,86,S18_3029,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10273,34,98.06,2,3334.04,38189,Shipped,3,7,2004,Ships,86,S18_3029,Furniture,Table,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10283,21,98.06,4,2059.26,38219,Shipped,3,8,2004,Ships,86,S18_3029,Furniture,Table,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10296,21,96.34,13,2023.14,38245,Shipped,3,9,2004,Ships,86,S18_3029,Furniture,Table,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small
10307,31,83.44,7,2586.64,38274,Shipped,4,10,2004,Ships,86,S18_3029,Furniture,Table,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small
10316,21,94.62,15,1987.02,38292,Shipped,4,11,2004,Ships,86,S18_3029,Furniture,Table,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
10327,25,45.86,5,1146.5,38301,Resolved,4,11,2004,Ships,86,S18_3029,Furniture,Table,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small
10338,28,82.58,3,2312.24,38313,Shipped,4,11,2004,Ships,86,S18_3029,Furniture,Table,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Small
10350,43,64.97,6,2793.71,38323,Shipped,4,12,2004,Ships,86,S18_3029,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10373,22,86.74,5,1908.28,38383,Shipped,1,1,2005,Ships,86,S18_3029,Furniture,Table,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10386,37,93.01,5,3441.37,38412,Resolved,1,3,2005,Ships,86,S18_3029,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10398,28,72.26,18,2023.28,38441,Shipped,1,3,2005,Ships,86,S18_3029,Furniture,Table,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10400,30,74.84,7,2245.2,38443,Shipped,2,4,2005,Ships,86,S18_3029,Furniture,Table,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10414,44,73.98,1,3255.12,38478,On Hold,2,5,2005,Ships,86,S18_3029,Furniture,Table,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium
10103,25,100,13,2539.5,37650,Shipped,1,1,2003,Vintage Cars,104,S18_3136,Furniture,Table,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10111,43,100,1,4818.15,37705,Shipped,1,3,2003,Vintage Cars,104,S18_3136,Furniture,Table,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Medium
10126,30,97.39,13,2921.7,37769,Shipped,2,5,2003,Vintage Cars,104,S18_3136,Furniture,Table,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small
10139,20,90.06,2,1801.2,37818,Shipped,3,7,2003,Vintage Cars,104,S18_3136,Furniture,Table,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10150,26,100,10,2804.36,37883,Shipped,3,9,2003,Vintage Cars,104,S18_3136,Furniture,Table,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10163,40,100,3,4900.8,37914,Shipped,4,10,2003,Vintage Cars,104,S18_3136,Furniture,Table,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Medium
10173,31,89.01,1,2759.31,37930,Shipped,4,11,2003,Vintage Cars,104,S18_3136,Furniture,Table,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10183,22,100,10,2488.2,37938,Shipped,4,11,2003,Vintage Cars,104,S18_3136,Furniture,Table,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small
10193,23,100,2,2769.89,37946,Shipped,4,11,2003,Vintage Cars,104,S18_3136,Furniture,Table,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10206,30,100,8,3581.4,37960,Shipped,4,12,2003,Vintage Cars,104,S18_3136,Furniture,Table,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium
10215,49,100,5,5285.14,38015,Shipped,1,1,2004,Vintage Cars,104,S18_3136,Furniture,Table,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve,Medium
10228,31,100,4,3181.53,38056,Shipped,1,3,2004,Vintage Cars,104,S18_3136,Furniture,Table,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,NA,Tseng,Kyung,Medium
10244,29,100,2,3340.51,38106,Shipped,2,4,2004,Vintage Cars,104,S18_3136,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10257,37,84.82,2,3138.34,38152,Shipped,2,6,2004,Vintage Cars,104,S18_3136,Furniture,Table,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium
10270,38,100,11,4775.08,38187,Shipped,3,7,2004,Vintage Cars,104,S18_3136,Furniture,Table,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10280,29,100,4,3006.43,38216,Shipped,3,8,2004,Vintage Cars,104,S18_3136,Furniture,Table,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
10291,23,100,13,2866.26,38238,Shipped,3,9,2004,Vintage Cars,104,S18_3136,Furniture,Table,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10304,26,85.87,8,2232.62,38271,Shipped,4,10,2004,Vintage Cars,104,S18_3136,Furniture,Table,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small
10312,38,100,5,4457.02,38281,Shipped,4,10,2004,Vintage Cars,104,S18_3136,Furniture,Table,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10322,48,47.04,7,2257.92,38295,Shipped,4,11,2004,Vintage Cars,104,S18_3136,Furniture,Table,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Small
10332,40,39.8,18,1592,38308,Shipped,4,11,2004,Vintage Cars,104,S18_3136,Furniture,Table,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
